ID,response,word,word_len,uni_prob,uni_prob_smoothed,uni_prob_freq_weighted,uni_prob_freq_weighted_smoothed,bi_prob,bi_prob_freq_weighted,bi_prob_smoothed,bi_prob_freq_weighted_smoothed,pos_uni_score,pos_uni_score_freq_weighted,pos_uni_score_smoothed,pos_uni_score_freq_weighted_smoothed,pos_bi_score,pos_bi_score_freq_weighted,pos_bi_score_smoothed,pos_bi_score_freq_weighted_smoothed
9877348,4,m y ɾ a n,5,-14.762040699212914,-14.76245078122321,,,-11.737473004903014,,-11.76464541223868,,1.5705486452986173,,1.5698011900900524,,1.0909056910771144,,1.0860056224174448,
9877348,3,ɟ i f ɯ ʃ,5,-22.1048454127982,-22.0852776934864,,,-23.4979304882322,,-23.110474694525763,,1.1779963095818906,,1.177960316405389,,1.0083465331409436,,1.0080648025533474,
9877348,5,l e l y j,5,-19.77255080858773,-19.77071758748036,,,-50.0,,-29.3209145608971,,1.2343400791144985,,1.2342095483700994,,1.003248067408103,,1.0032923638392548,
9877348,4,k a k ɯ ɾ,5,-13.852944181894014,-13.853584601147258,,,-12.144674325482123,,-12.165544970347293,,1.5676549113274147,,1.5669247348407982,,1.081113994281714,,1.076949339812567,
9877348,4,ɟ y ɟ y c,5,-29.68094473723395,-29.63631341125459,,,-33.68337874661388,,-32.205899752844275,,1.0953617399096514,,1.095478732648763,,1.0001767014017344,,1.000384506138849,
9877348,3,t͡ʃ ø v e ʒ,5,-22.501198433327293,-22.494762186287776,,,-19.60154616634259,,-19.720161431862618,,1.1877047678623542,,1.187653908531909,,1.007255175976289,,1.0070775327862946,
9877348,3,b i j e l,5,-17.450630578939155,-17.449891757128213,,,-15.174694213804408,,-15.223894371415602,,1.3089517738471208,,1.3086882691733015,,1.0209242625509964,,1.0200235747731865,
9877348,27,t͡ʃ ø ɟ ø z,5,-26.083819330183616,-26.06197328362982,,,-50.0,,-21.52261786831054,,1.069838381124956,,1.0699952387320184,,1.0017666031757022,,1.0018897030116924,
9877348,1,h u h e c,5,-20.54912774061602,-20.542799196167927,,,-21.77039857112499,,-21.665991317549235,,1.2458994903446368,,1.2457482240849875,,1.009202924406593,,1.0089254532786238,
9877348,12,l e g a v,5,-18.119190425169464,-18.11782526767164,,,-25.71501109338958,,-25.332981685756884,,1.3881772381676205,,1.3877683698152172,,1.008863681612553,,1.0085537534032074,
9877348,6,ɟ ø c i c,5,-28.595041653634546,-28.56276969598224,,,-50.0,,-34.34350574803089,,1.1361369616670376,,1.1361752544079688,,1.0003260515161396,,1.0005235520380404,
9877348,4,l y l i v,5,-20.63415870679363,-20.63198414441577,,,-50.0,,-30.672142465019757,,1.2155027860536751,,1.2153995796438697,,1.002044914920388,,1.0021401260542664,
9877348,8,g ɯ m y z,5,-18.701899271803264,-18.701241619457416,,,-15.284758444764732,,-15.32860458966336,,1.1785067564052527,,1.1784732245409664,,1.00554093342204,,1.0054576463094618,
9877348,5,ɫ a c y j,5,-19.086255322116067,-19.08028122416432,,,-50.0,,-25.538775771876324,,1.3230324671869529,,1.3227486196407618,,1.003067474913099,,1.0031221678969575,
9877348,2,ɟ e ʒ ɯ ʒ,5,-26.219264087350595,-26.190775336965707,,,-50.0,,-33.17641485659389,,1.2272674175690463,,1.2271532645061831,,1.000599585740761,,1.000785798371226,
9877348,5,k u m y ɾ,5,-16.166729596387306,-16.16692676347536,,,-13.479655579943335,,-13.508482331190027,,1.3230272239563277,,1.3227231066743448,,1.022128398075403,,1.021137545740216,
9877348,9,k ɯ ɾ i n,5,-14.682152744236394,-14.682705696107138,,,-12.37822264154962,,-12.400758782495078,,1.4897929801932763,,1.4891922342093775,,1.0573621548079215,,1.054404034344128,
9877348,9,h a ʒ i z,5,-18.940586263929728,-18.93580666775494,,,-16.033624750362595,,-16.176584461461953,,1.4424736309368726,,1.4419758181306943,,1.029251961469784,,1.0278844545484396,
9877348,4,ɫ o t y j,5,-17.13637038757993,-17.136325718079306,,,-21.847842286805907,,-21.838930472337697,,1.1884962954554696,,1.1884444634754057,,1.0069809217299424,,1.0068236264270505,
9877348,8,m y d͡ʒ ɯ ʒ,5,-20.94834362998964,-20.943188731145337,,,-50.0,,-19.765604716524727,,1.2335333157803068,,1.2334082562856274,,1.0297916061850232,,1.0284411057530372,
9877348,4,f u c y c,5,-24.885869366241813,-24.87312423123208,,,-50.0,,-29.280536541614147,,1.1157787914815611,,1.115860462315408,,1.0009321097789516,,1.001100368974328,
9877348,5,v ɯ c y c,5,-24.665725338666142,-24.65304225754281,,,-50.0,,-31.07494453895137,,1.0966099130891953,,1.0967247419175363,,1.0003360075302643,,1.000535606459207,
9877348,5,m y d͡ʒ e ʒ,5,-20.07648688346161,-20.071474180849844,,,-17.21604267519214,,-17.334930621591795,,1.2872685713504248,,1.2870457058049949,,1.0318759131224775,,1.030408550612966,
9877348,39,b i ɟ ø z,5,-23.142448932022237,-23.122113483749825,,,-50.0,,-20.44554264298711,,1.1721298581123756,,1.1721097679762331,,1.012165565043107,,1.011742232357684,
9877348,73,l i n u v,5,-18.466975061018218,-18.46591433207282,,,-24.951618240796765,,-24.684255423615568,,1.220141875184766,,1.220036316043871,,1.0121904544298916,,1.011755851703082,
9877348,17,ɫ o c ø c,5,-24.98342292134455,-24.970147838393853,,,-50.0,,-31.0797137750742,,1.0811921748182034,,1.081335515731949,,1.0021125667200912,,1.0022194540081912,
9877348,65,ɫ a c e h,5,-18.035397518301707,-18.029595807026578,,,-50.0,,-25.02799923003836,,1.3994050843368315,,1.3989840913843423,,1.0041760500679735,,1.0041613512211216,
9877348,13,b o ʒ e n,5,-19.35374659488108,-19.349055434536503,,,-15.678950482149968,,-15.781459798642668,,1.3107776347241384,,1.3104887340444304,,1.0214541287111476,,1.020406306928782,
9877348,14,t ø ɾ o n,5,-17.485988279342866,-17.485190106141722,,,-15.627675512106372,,-15.666950907825106,,1.3290088497105506,,1.3286945168365425,,1.0122008810961551,,1.0117169531065573,
9877348,11,ɫ o c y j,5,-20.83434298881913,-20.82806731439197,,,-50.0,,-27.6512910295423,,1.1213426924902457,,1.121407789190935,,1.002308197629775,,1.0024028393006907,
9877348,12,k ɯ k a ɾ,5,-13.852944181894015,-13.853584601147258,,,-12.360407543244856,,-12.380543004924991,,1.493480237823476,,1.492865948681668,,1.0526280988311794,,1.0498258559342786,
9877348,14,n ɯ t o j,5,-16.64471865554249,-16.64483155685152,,,-20.8852803375486,,-20.88836208756007,,1.1851723324290908,,1.185126386083626,,1.004463305335078,,1.0044398187271149,
9877348,5,c ø z ɯ ɾ,5,-21.71220299840252,-21.70501453123051,,,-50.0,,-19.68550050557094,,1.1902183865771947,,1.1901414021562249,,1.0145089255684994,,1.013860174302362,
9877348,1,v ɯ ʒ u ʒ,5,-23.911347823237456,-23.901418708801657,,,-50.0,,-27.172143925229605,,1.1161267190999808,,1.1162057460174144,,1.0002707972270364,,1.000474478028374,
9877348,1,p u h i c,5,-20.780767761626823,-20.77440076925827,,,-22.05420867071373,,-21.930091078441407,,1.2416965922463563,,1.2415519682913172,,1.01241266159024,,1.0119605181707314,
9877348,1,ɟ ø v ɯ ʃ,5,-24.484836572880727,-24.46404463873347,,,-50.0,,-24.564293047048626,,1.1249488007486994,,1.1250044411600126,,1.007870816045076,,1.0076134587496162,
9877348,1,d a d͡ʒ y c,5,-20.390530859618952,-20.38408148473738,,,-21.37064354819536,,-21.197885713347908,,1.3547360937852992,,1.3544042392735065,,1.0112501093178448,,1.0108747896025891,
9877348,1,n ø t u j,5,-18.16927071091751,-18.16833793513471,,,-22.85152327554604,,-22.813072474048504,,1.1724206207819898,,1.1723948121172356,,1.0038089132465688,,1.0038168140055153,
9877348,75,b o v a n,5,-16.83581550168471,-16.83556859084803,,,-13.814124853759685,,-13.841845975944103,,1.4255332248977568,,1.4250378444168188,,1.0453074842543126,,1.042851145035386,
9877348,60,ɫ a c ø c,5,-23.235335254641484,-23.222361748166204,,,-50.0,,-28.96719851740822,,1.2828819495149104,,1.2826763461817758,,1.0028718440034152,,1.002938782604458,
9877348,3,b o p o p,5,-19.25272795784617,-19.252051458759524,,,-15.57498426327942,,-15.61426036762116,,1.1967740047349058,,1.1967095549773488,,1.013486997864271,,1.0129840432080757,
9877348,5,b a ʒ ɯ ʒ,5,-21.802442132376388,-21.793029648693537,,,-50.0,,-24.18673784570743,,1.3864139275709753,,1.3860244830363206,,1.0201473136915078,,1.0193065798346137,
9877348,3,n ɯ l e ɾ,5,-16.520523019156673,-16.520058988335986,,,-22.578512005763056,,-22.1906184306061,,1.270537965228416,,1.2703174772901622,,1.016447580336092,,1.015654592290636,
9877348,4,b o j ɯ ʒ,5,-20.84349534209708,-20.8385058878718,,,-50.0,,-21.13094063982574,,1.2260955689867723,,1.2259830322796048,,1.015232344142505,,1.0146378960431903,
9877348,68,t͡ʃ ø z y z,5,-21.128620852346465,-21.12667855640582,,,-17.361344872511363,,-17.40089460771028,,1.1286143668362545,,1.1286672682108094,,1.004828700340673,,1.004783270632296,
9877348,66,n e l e s,5,-16.133712940143006,-16.133302525569167,,,-22.309363966878458,,-21.94511758334053,,1.3421106100147846,,1.3417826732353673,,1.0138487784772976,,1.0132823171708598,
9877348,2,b u ʒ o ʒ,5,-23.76539676955428,-23.75562413413951,,,-21.96391548170358,,-21.79262912069044,,1.1538250828724028,,1.1538408478098283,,1.007399882196474,,1.007226945611721,
9877348,2,d͡ʒ e t͡ʃ y c,5,-21.506949174184605,-21.500147046373733,,,-23.436694565711367,,-23.25424943879691,,1.2256817579040702,,1.2255731677132062,,1.0104750503657995,,1.010138519579413,
9877348,3,n ɯ c ø c,5,-24.59275852015271,-24.57960221262466,,,-50.0,,-31.976683335339587,,1.0792927943891235,,1.079439427988085,,1.0003249566724437,,1.0005257916572736,
9877348,2,n u m ɯ s,5,-16.305931248897558,-16.306172903122384,,,-20.66468488363234,,-20.66177310337561,,1.2173321314639536,,1.2172245120444172,,1.0077581809890988,,1.0075488759046425,
9877348,1,b o ʒ u z,5,-21.370274141785384,-21.36510216663489,,,-17.449334712896025,,-17.52465638865124,,1.1916820725344242,,1.1916245129596132,,1.009300937004208,,1.0090117245270502,
9877348,3,t a ɟ e z,5,-19.01299062520888,-18.99418786607545,,,-50.0,,-20.823952022657384,,1.4656215227621532,,1.465084309540202,,1.0269158977146384,,1.0257003443047683,
9877348,1,n ɯ m ɯ j,5,-16.47599478408919,-16.476186811958488,,,-22.39373489217684,,-22.38175273448392,,1.1966103780074966,,1.196542055220454,,1.0026502266538255,,1.0027197340448553,
9877348,3,ɟ y d o n,5,-21.99388355485576,-21.97456708686148,,,-22.03212407724396,,-21.63078709189149,,1.1962433826356678,,1.196159913782388,,1.0079719201002924,,1.0077160801194214,
9877348,6,l i l i c,5,-21.734197850255637,-21.726570555215016,,,-31.06847061939216,,-30.413037420901237,,1.2188544098693368,,1.2187494709030118,,1.0021248087384225,,1.002227217500095,
9877348,3,d͡ʒ e b ɯ ʒ,5,-20.21495022879154,-20.2099170515985,,,-50.0,,-22.87691116711818,,1.2686811486325449,,1.2684950947185034,,1.0124836117672047,,1.0120414031131446,
9877348,4,ɟ y f ɯ t͡ʃ,5,-23.52101257891524,-23.501024179561043,,,-25.37166299204228,,-24.957736942410385,,1.1507777147848135,,1.1507931543712089,,1.0033263350439428,,1.0033620285817637,
9877348,4,b o ʒ ɯ ʒ,5,-23.550529799079456,-23.540815738921182,,,-50.0,,-24.723680424475265,,1.1847241528742682,,1.1846836525864934,,1.0074750485138266,,1.007300128463721,
9877348,3,n y g o h,5,-19.02195772176377,-19.021191724107705,,,-27.137278020652435,,-26.40468135777936,,1.1333131439367587,,1.133360109385657,,1.0020494295650315,,1.002157274256292,
9877348,5,d ɯ ʒ o ʒ,5,-23.464882873585843,-23.45520003557053,,,-50.0,,-23.9795220145898,,1.1293508774986598,,1.1294089752286451,,1.0015496170448657,,1.0016841358988702,
9877348,3,s ø ɟ e v,5,-22.79528403658063,-22.77492586117043,,,-50.0,,-24.307406591636536,,1.2117460774005275,,1.2116501844406864,,1.0060152288996411,,1.0058751054370156,
9877348,7,b u ʃ ɯ z,5,-18.694443256827626,-18.69393328099018,,,-15.374699720473922,,-15.412193074961616,,1.228789864159734,,1.2286669214026904,,1.0123098572091858,,1.0118615371614068,
9877348,3,ɟ e j ø z,5,-22.82835379958052,-22.808082459285004,,,-50.0,,-24.81298284362385,,1.235195590882307,,1.2350658781575348,,1.009898018351088,,1.0095907634262449,
9877348,1,ɟ ø ʒ o ʒ,5,-29.203929342940828,-29.17406978594294,,,-50.0,,-29.447557759589778,,1.0439095087456904,,1.044115390525366,,1.0001956309096838,,1.000401295176374,
9877348,4,b i h a z,5,-16.349811613063217,-16.34971487371959,,,-13.978638446451834,,-14.016391150784171,,1.3901143932549385,,1.3896998755559016,,1.0281388334347332,,1.0267959716117114,
9871900,26,g ɯ d͡ʒ u z,5,-19.58384312679565,-19.582841500240985,,,-16.64152559173808,,-16.684403427045364,,1.1622032293487097,,1.1621965111059591,,1.0059499347177645,,1.0058336162439705,
9871900,0,v ɯ ʒ u v,5,-21.86808593813512,-21.862562447236897,,,-50.0,,-26.703531252513827,,1.126951629435814,,1.1270081147295898,,1.000727269349632,,1.000902377044206,
9871900,63,n y n u s,5,-16.715340873276865,-16.715440800351256,,,-20.662916646783795,,-20.65939254816965,,1.2376893062998182,,1.237547081745812,,1.0108372213398642,,1.0104573725021138,
9871900,17,n ø m o s,5,-18.203872787484933,-18.2029444065858,,,-22.19842578179625,,-22.165436338076116,,1.1411016056561956,,1.141128679586091,,1.0035204518715182,,1.0035409822204415,
9871900,11,l i v ø h,5,-20.90479487385284,-20.90239940719237,,,-50.0,,-30.017786917374448,,1.1384315211614455,,1.138471070171428,,1.0021258039899703,,1.0022313327026664,
9871900,93,l y g a v,5,-19.4935962146241,-19.49192931123416,,,-50.0,,-27.80790591371226,,1.2871157130376376,,1.2868816916145254,,1.008373111461021,,1.0080891173681017,
9871900,100,k o ɾ a n,5,-14.411209921897514,-14.41170310434108,,,-12.294347060400495,,-12.318134780608212,,1.5780166675354677,,1.5772563021989838,,1.0788840359427352,,1.0746155597877969,
9871900,32,t͡ʃ ø ɟ y z,5,-24.87512157612903,-24.854223836023547,,,-22.11753265394216,,-21.28303150118376,,1.0902953872221697,,1.090415010076083,,1.0022148482989617,,1.00231031519471,
9871900,1,b u ʒ u ʒ,5,-23.578702027948104,-23.568991571549397,,,-22.55607533141792,,-22.360285906391308,,1.1751938218318876,,1.175170692528559,,1.0072042512867905,,1.0070435603192218,
9871900,0,g ɯ k o ʒ,5,-20.74619112225676,-20.741015910079906,,,-16.915237145151256,,-17.041707617482654,,1.1737865511481944,,1.1737670683301502,,1.0095969845870632,,1.0093013998750595,
9871900,81,ɟ ø c ø c,5,-30.98030987081792,-30.946810219700257,,,-50.0,,-35.04234390027842,,1.025304435597176,,1.0255444598001535,,1.0,1.0,1.0002179098838746,1.0
9871900,24,z o ɟ i t,5,-20.9589136182378,-20.93978692375387,,,-22.968824668964604,,-22.49812583794652,,1.2408518651515077,,1.2406922707790116,,1.0084540930642174,,1.0081503933184568,
9871900,0,j o b u ʒ,5,-21.05836231257191,-21.05331428309012,,,-20.278068086553,,-20.20804314631168,,1.1710790683578258,,1.171062773355354,,1.0066664843883977,,1.006528208768726,
9871900,100,ɫ o t o s,5,-16.650452551067872,-16.650554878566286,,,-19.86130929042026,,-19.87178226056184,,1.1968532583423572,,1.1967836503746367,,1.0076982350654493,,1.0074960391662156,
9871900,92,k a t ø ɾ,5,-15.581196584717304,-15.580726470528694,,,-14.400670214601377,,-14.436010397238292,,1.5237210169792808,,1.5230713014199444,,1.059134654867906,,1.0562306009407805,
9871900,60,ɟ y ɟ e c,5,-28.30653894777932,-28.26220936769207,,,-50.0,,-32.95524219839198,,1.1788422801113725,,1.1788073260166032,,1.0007066108268936,,1.0008808204183293,
9871900,0,n u ʒ ɯ ʒ,5,-22.62968325066944,-22.62022921627723,,,-50.0,,-29.197550883061453,,1.14000794273881,,1.140044772486502,,1.0008134367287314,,1.0009885521090411,
9871900,0,ɟ i ʒ ɯ ʒ,5,-26.41709941367645,-26.388588304416487,,,-50.0,,-33.307818772675844,,1.1410997399260654,,1.1411346658902664,,1.0003270467676877,,1.0005276672406118,
9871900,60,p o c y z,5,-22.132396809934985,-22.12569366508012,,,-50.0,,-22.792875288841223,,1.1404551220852177,,1.1404879493119304,,1.0044867211475823,,1.0044629596393846,
9871900,29,n ɯ ʒ ɯ v,5,-20.37155439509228,-20.366564559494144,,,-50.0,,-29.078542120513493,,1.1398926451023728,,1.1399258609218608,,1.0003901669756716,,1.0005869200881068,
9871900,9,b e v a ʒ,5,-18.887323500746025,-18.882458836833287,,,-15.872593466040806,,-16.021901122917775,,1.460613178860639,,1.460082582720464,,1.0349086258500086,,1.033249828288036,
9871900,0,b u z e ʒ,5,-20.09685568317635,-20.09194665853096,,,-17.84329781622566,,-17.964161616964663,,1.276667630723205,,1.2764627987655124,,1.0139315296225708,,1.0134023197983453,
9871900,17,l e l ø c,5,-23.921630741113155,-23.91279811148225,,,-50.0,,-32.749337306429,,1.1941895614424562,,1.1941372749111134,,1.0030524364984192,,1.0031089785467553,
9871900,42,g a d͡ʒ ɯ ʃ,5,-18.1433036565909,-18.1424820122718,,,-15.499386284508248,,-15.553373615329928,,1.387167586098868,,1.3867697858340529,,1.015460105386242,,1.014803618740054,
9871900,0,ɫ a n y j,5,-15.527981142957266,-15.528214244728908,,,-20.048631415631327,,-20.029886559218973,,1.394546693721347,,1.394138324722925,,1.0266470238072245,,1.0254534974166822,
9871900,0,b i j u ʒ,5,-19.982779180288727,-19.97797174243697,,,-18.35629998851609,,-18.296720384198927,,1.2375249433170086,,1.237393515128245,,1.019368047964322,,1.0185609454976876,
9871900,35,n e n u v,5,-16.389638161368726,-16.38961265032779,,,-20.32506844843672,,-20.31731129385749,,1.3208179980421255,,1.320538269610069,,1.0235487936312362,,1.0225154110321275,
9871900,37,b e v u z,5,-18.05359379807402,-18.0530903969662,,,-15.116452617134565,,-15.154527759561976,,1.3293865865827923,,1.3290904472457938,,1.027526083033521,,1.0262694472757412,
9871900,0,n ɯ ʒ a v,5,-19.02502844047022,-19.02021942707493,,,-50.0,,-25.556872791643976,,1.278077157040375,,1.277858856769651,,1.005851378448144,,1.0057071346124649,
9871900,40,l i l i v,5,-19.457588243664848,-19.45569306830403,,,-29.20991366924059,,-28.687492054822933,,1.2303966335406769,,1.2302676592286446,,1.003298594196525,,1.0033275292550925,
9871900,0,n ɯ m ø h,5,-18.510789566710663,-18.509744379256563,,,-25.526286904340548,,-25.20620087924542,,1.139300164226838,,1.1393380184036568,,1.0014200635832908,,1.0015627469235224,
9871900,7,ɟ y ʒ i l,5,-25.474223572256346,-25.44942075788857,,,-26.08616458407681,,-25.658577276474528,,1.194726574470686,,1.1946604814688004,,1.001869088084923,,1.001974463736933,
9871900,14,f u m o ʒ,5,-21.086399553296257,-21.081209087030004,,,-19.904477032559072,,-20.00660012235896,,1.162493303534497,,1.16249350220586,,1.0069418990854422,,1.006788724097161,
9871900,0,v ø ʒ ɯ h,5,-23.024241178401727,-23.017858029832023,,,-50.0,,-30.45570700382361,,1.1036756719502918,,1.1037711769871554,,1.0001956309096838,,1.000401295176374,
9871900,63,k o ɫ ɯ ɾ,5,-15.746838565630412,-15.74715290472104,,,-13.10667453460241,,-13.133460503117467,,1.3892399649311546,,1.3888182062736574,,1.0364363220655193,,1.0346301929585895,
9871900,19,b i j o ʒ,5,-20.1694739218949,-20.164604305027083,,,-16.17150934468403,,-16.29228988361789,,1.2161562043575238,,1.2160636704095142,,1.0185949627078428,,1.0178290236238705,
9871900,60,n u t i v,5,-16.447775065614174,-16.447751000901327,,,-21.189892153387195,,-21.18420394715369,,1.2797613550678195,,1.27954636548282,,1.0249284051823029,,1.0237745264935774,
9871900,0,d͡ʒ o ʒ u ʒ,5,-24.29401030874191,-24.283972748956096,,,-24.243601785484508,,-24.17251025107207,,1.127716441668515,,1.127775417851205,,1.0007051178379167,,1.0008859248512416,
9871900,0,b e ʒ a ʒ,5,-20.93058538584836,-20.921315098398043,,,-19.48837816175328,,-19.69732468362156,,1.4303068450549048,,1.4298290186764984,,1.014235691359507,,1.013693300711423,
9871900,100,ɫ a g a v,5,-15.754122332862629,-15.753810639214429,,,-20.553058174302627,,-20.55978365883928,,1.4882072475199175,,1.487625321159881,,1.011899048999812,,1.011429504802159,
9871900,0,b i ʒ a ʒ,5,-21.12842071217421,-21.119128065848823,,,-20.462820259132272,,-20.59539447720862,,1.344139167411924,,1.3438104200605814,,1.013475717377768,,1.0129733469207105,
9871900,60,l e m i m,5,-16.284865608541942,-16.284445086110892,,,-21.681059717316177,,-21.31860352956532,,1.380102008877493,,1.3797039565377944,,1.023384257708429,,1.022273629864209,
9871900,23,c ø d ø l,5,-25.273737592608967,-25.264501145059977,,,-50.0,,-27.063517981829783,,1.0636055587079187,,1.0637759789037924,,1.0001114910985065,,1.0003233777080158,
9871900,0,g ɯ ʃ e ʒ,5,-20.680133976363813,-20.674855773614272,,,-18.215759687198577,,-18.34658379874023,,1.2236976698046218,,1.2235845791944204,,1.0074075246463592,,1.007225242015273,
9871900,0,m y k o ʒ,5,-19.93043596815668,-19.92564956869796,,,-16.300780365266558,,-16.417412400213216,,1.2520745572399474,,1.2519196738829383,,1.0326605479495878,,1.031153503453037,
9871900,12,ɫ a ɾ u j,5,-14.988213898012642,-14.988588658136898,,,-18.225237785879077,,-18.23265340120377,,1.4806633127456936,,1.48010342214873,,1.0515741074637193,,1.0490474569155095,
9871900,0,l y g ɯ ʒ,5,-22.883384054348497,-22.877130705218125,,,-50.0,,-31.210086947359827,,1.1381062907638022,,1.1381463270545598,,1.0003964076179663,,1.000592585698109,
9871900,100,m y m y ɾ,5,-16.704255115308886,-16.70430700294761,,,-13.020817250140125,,-13.053521821836997,,1.3152884044924409,,1.3149976658456903,,1.0360942196571266,,1.0343698974546898,
9871900,69,m y z a ʒ,5,-19.26885615927756,-19.264064810440264,,,-16.145731724613096,,-16.288993267502523,,1.397336491187185,,1.3969153080698635,,1.0416189337331847,,1.0396162450988709,
9871900,0,g o ɟ i ʒ,5,-24.90517828366109,-24.88086093882287,,,-25.463316038560684,,-25.0238451006757,,1.213844639629624,,1.21374827950693,,1.001203603704403,,1.001357562313273,
9871900,34,n ɯ c i c,5,-22.207490302969337,-22.195561688906647,,,-50.0,,-31.27784518309206,,1.190125320458985,,1.1900702225959,,1.000651008188583,,1.0008314338114397,
9871900,68,b a ɟ ø z,5,-22.46994439760235,-22.44966993417533,,,-50.0,,-18.968121900756447,,1.3525891302094293,,1.3522568267997628,,1.0208335147527232,,1.0199546011622187,
9871900,8,n e p y j,5,-16.98879234295367,-16.988683293996008,,,-21.717938967258256,,-21.69222912574372,,1.2636746444640563,,1.2634932080325365,,1.0096114935791205,,1.0093200333401624,
9871900,0,z a ʒ o h,5,-20.01616939621291,-20.01114920840809,,,-23.3231454652614,,-23.200842055018715,,1.3161703693104103,,1.3159010409835006,,1.0043869150779896,,1.0043743138247614,
9871900,0,g a ɟ e ʒ,5,-22.95925529063217,-22.93526188114444,,,-50.0,,-23.771850826744977,,1.408639434555404,,1.4082066800608468,,1.0072505448133169,,1.0070846951102934,
9871900,17,d͡ʒ o c ø c,5,-26.257085578225187,-26.24334574530353,,,-50.0,,-31.59753487885821,,1.087742629560516,,1.0878746424072625,,1.0005961022486871,,1.000782672398996,
9871900,0,g u ʒ i ʒ,5,-23.367105446041258,-23.357205064119647,,,-22.71019322061325,,-22.662694231245467,,1.214496991418963,,1.2143994984214512,,1.0018219484717603,,1.001942235984122,
9871900,63,ɫ o c e c,5,-22.400319377835324,-22.388294347225063,,,-50.0,,-30.01158029879595,,1.185129721117138,,1.185083880443854,,1.0027646697523702,,1.0028307383165231,
9871900,0,d ɯ ʒ a ʒ,5,-21.71679520688277,-21.70741394534288,,,-50.0,,-23.19054324641265,,1.298705256665564,,1.2984551045728236,,1.0026417382010682,,1.002708745557405,
9871900,37,f u c ø c,5,-26.0945671202964,-26.080873678838348,,,-50.0,,-30.40486528288016,,1.0953217853843475,,1.0954406909713434,,1.0008668994757235,,1.001039240543495,
9871900,74,ɟ ø ɟ i n,5,-26.15479784900096,-26.115704803313708,,,-50.0,,-25.981965253358386,,1.207646283033087,,1.2075351451808032,,1.0123140448014616,,1.0117616811066352,
9871900,0,f u ʒ a ʒ,5,-22.57009892571624,-22.560347154853385,,,-23.08487872668105,,-23.10480964214021,,1.283281237699766,,1.283057751040734,,1.0022636671308394,,1.002350487946775,
9871900,10,l e g o h,5,-19.527053505632765,-19.52557639483943,,,-27.75113638166346,,-27.30870853132985,,1.2198662238523628,,1.2197634326360676,,1.0014568108084176,,1.0015956377134012,
9871900,81,ɟ ø c e c,5,-28.39720632730869,-28.36495672853146,,,-50.0,,-33.97421042400016,,1.1292419818961106,,1.1292928245120586,,1.000652103032279,,1.0008291941922065,
9871900,92,m y ɾ i ɾ,5,-15.182460061139956,-15.182849842254406,,,-12.93841945288009,,-12.964678761998291,,1.495928832346916,,1.4953164266216838,,1.0626490882923791,,1.0594042295798347,
9871900,70,ɫ a m i v,5,-15.108322670255824,-15.108498354139952,,,-19.84096460834095,,-19.840167964977656,,1.45267848057084,,1.452164539040134,,1.022668785041178,,1.0216640887099704,
9871900,64,c ø j a ʒ,5,-23.63077684473017,-23.618971757899025,,,-50.0,,-22.239940954309937,,1.2565841996509106,,1.2564064248544844,,1.012129479451536,,1.0116719887342391,
9871900,69,ɟ i ɟ ø c,5,-29.71307202815976,-29.667771782749124,,,-50.0,,-34.785338500309926,,1.0897985812994395,,1.0899270408894737,,1.0001090155892292,,1.0003211623361203,
9871900,69,t͡ʃ ø j u z,5,-20.529026950681207,-20.527309574812342,,,-17.342610045374,,-17.381051887526098,,1.151992514259162,,1.1520031350348077,,1.0064343510181284,,1.0062899141251958,
9871900,0,b o ʒ a ʒ,5,-22.204003844457397,-22.194470606501977,,,-19.321037408784147,,-19.52975317079178,,1.3229086648122703,,1.3226166484342836,,1.008762800579713,,1.0085081234147557,
9871900,68,t i k a n,5,-13.448013540026771,-13.448730435353982,,,-12.360180704819967,,-12.378790372777791,,1.4875821102169142,,1.486979033124867,,1.045676820009706,,1.0431959745683663,
9871900,0,l e ʒ ɯ ʒ,5,-23.42246110699022,-23.41219498505766,,,-50.0,,-31.37937590764058,,1.2326268805400291,,1.2325034590587125,,1.000599585740761,,1.000785798371226,
9871900,8,b e ɟ e ʒ,5,-22.756632689956056,-22.73296899263487,,,-50.0,,-24.058032387919116,,1.345476034124718,,1.3451525821532777,,1.0127182103550003,,1.0122651834486156,
9871900,5,n ɯ t y j,5,-16.745705986388092,-16.745780092310113,,,-22.3564259100322,,-22.34000437551107,,1.1865969150263898,,1.1865483757315416,,1.0045937259415338,,1.0045620755887812,
9871900,0,t͡ʃ ø j u ʒ,5,-22.924149578450105,-22.917831542316964,,,-20.79768766887971,,-20.742784223544646,,1.135233466329589,,1.13527898588403,,1.004608462527747,,1.0045783180618666,
9871900,70,k a n i n,5,-13.587711962107177,-13.58840505223123,,,-12.244157249014869,,-12.2628318923973,,1.6359797029730567,,1.6351267738613084,,1.0856556606918544,,1.0812238961757654,
9871900,0,l y v ø h,5,-22.081365336981623,-22.07869048330411,,,-50.0,,-30.783197051114545,,1.123537673674444,,1.123602990586653,,1.0013626948653658,,1.0015085655369462,
9871900,0,b u ɟ y ʒ,5,-25.21776219641355,-25.193595981711205,,,-24.02607612181347,,-23.4120433072708,,1.1548681109073993,,1.1548819472629457,,1.0073371474025232,,1.007168032552784,
